order_id,product_id,customer_id,quantity,unit_price,line_total,discount_pct,shipping_cost,currency,order_status,payment_method,sales_channel,order_date,shipping_date
5446,80714,8706,4,216.64,866.56,0.2,20.73,USD,Pending,Credit Card,Marketplace,2024-01-19,
6121,93966,5918,3,67.38,202.14,0.05,16.92,USD,Delivered,Credit Card,Marketplace,2024-01-19,2024-01-20
6530,31334,8970,4,9.48,37.92,,32.83,USD,Delivered,Credit Card,Online,2024-01-19,2024-01-26
7085,12116,7426,1,64.98,64.98,,16.35,USD,Shipped,Credit Card,Online,2024-01-19,2024-01-23
7188,24306,4323,4,20.38,81.52,,16.42,USD,Delivered,PayPal,Marketplace,2024-01-19,2024-01-25
7639,43835,6673,3,80.03,240.09,0.1,23.72,USD,Delivered,PayPal,Online,2024-01-19,2024-01-24
9975,78284,6774,4,17.73,70.92,,36.49,USD,Delivered,Credit Card,Field Sales,2024-01-19,2024-01-25
204,82805,5918,2,212.02,424.04,0.2,10.58,USD,Shipped,PayPal,Online,2024-01-20,2024-01-27
943,12331,7426,3,42.25,126.75,,37.6,USD,Pending,Bank Transfer,Partner,2024-01-20,2024-01-22
1440,31334,4978,2,18.4,36.8,0.05,35.23,USD,Delivered,Credit Card,Marketplace,2024-01-20,2024-01-22
2788,58298,2147,2,67.93,135.86,,23.96,USD,Delivered,Credit Card,Partner,2024-01-20,2024-01-26
2793,35379,4273,3,136.43,409.29,,1.8,USD,Delivered,Credit Card,Partner,2024-01-20,2024-01-23
4006,27252,2484,4,70.27,281.08,,27.16,USD,Shipped,PayPal,Online,2024-01-20,2024-01-27
4481,66327,1798,4,64.96,259.84,0.05,12.14,USD,Shipped,PayPal,Field Sales,2024-01-20,2024-01-20
5850,13718,7294,5,136.1,680.5,0.1,26.19,USD,Delivered,Invoice,Online,2024-01-20,2024-01-24
6510,22879,2484,1,8.75,8.75,0.15,15.18,USD,Cancelled,PayPal,Online,2024-01-20,2024-01-27
7790,11677,1394,2,98.46,196.92,,22.88,USD,Returned,Invoice,Field Sales,2024-01-20,2024-01-26
8549,45999,4978,2,52.29,104.58,,33.94,USD,Cancelled,Credit Card,Marketplace,2024-01-20,2024-01-24
1170,25162,5977,3,16.25,48.75,,31.7,USD,Shipped,Credit Card,Online,2024-01-21,2024-01-22
2094,89498,5918,1,86.9,86.9,0.1,9.63,USD,Delivered,PayPal,Online,2024-01-21,2024-01-28
2322,46218,6673,5,99.04,495.2,0.15,26.29,USD,Shipped,Credit Card,Online,2024-01-21,2024-01-21
3053,11677,8432,3,44.76,134.28,,3.4,USD,Delivered,Bank Transfer,Online,2024-01-21,2024-01-22
5172,67161,7588,1,79.07,79.07,,38.14,USD,Shipped,Credit Card,Online,2024-01-21,2024-01-23
5296,96761,7095,2,234.41,468.82,,36.89,USD,Delivered,Credit Card,Field Sales,2024-01-21,2024-01-26
8652,82805,5713,5,127.31,636.55,0.2,9.74,USD,Shipped,PayPal,Online,2024-01-21,2024-01-24
9037,55065,5893,3,156.32,468.96,0.05,12.94,USD,Shipped,Bank Transfer,Online,2024-01-21,2024-01-26
9210,35379,7241,1,38.58,38.58,0.2,8.36,USD,Shipped,Credit Card,Online,2024-01-21,2024-01-22
9437,64337,7922,3,64.22,192.66,0.2,26.46,USD,Delivered,PayPal,Online,2024-01-21,2024-01-21
3069,28346,9309,4,98.99,395.96,,25.22,USD,Delivered,PayPal,Marketplace,2024-01-22,2024-01-27
3730,96046,8008,1,39.18,39.18,0.1,9.67,USD,Shipped,Credit Card,Field Sales,2024-01-22,2024-01-23
4845,50049,2750,4,87.63,350.52,0.1,8.87,USD,Shipped,Credit Card,Online,2024-01-22,2024-01-26
5421,15120,8524,3,42.82,128.46,0.05,11.48,USD,Delivered,Bank Transfer,Online,2024-01-22,2024-01-22
5469,25162,1826,1,155.24,155.24,0.1,30.05,USD,Delivered,Credit Card,Partner,2024-01-22,2024-01-28
6120,77097,8682,2,76.94,153.88,,37.24,USD,Shipped,Bank Transfer,Partner,2024-01-22,2024-01-27
8240,14963,2484,1,88.56,88.56,,0.63,USD,Delivered,Bank Transfer,Online,2024-01-22,2024-01-27
8317,38746,5893,5,39.34,196.7,,17.28,USD,Pending,PayPal,Field Sales,2024-01-22,2024-01-22
9491,14138,8008,5,325.58,1627.9,,8.54,USD,Pending,Credit Card,Online,2024-01-22,2024-01-22
402,25879,7816,3,9.36,28.08,0.15,28.85,USD,Delivered,Bank Transfer,Field Sales,2024-01-23,2024-01-28
436,64337,6855,3,34.41,103.23,0.1,10.19,USD,Shipped,Bank Transfer,Online,2024-01-23,2024-01-26
1072,41913,5478,3,37.6,112.8,0.1,33.75,USD,Shipped,Bank Transfer,Partner,2024-01-23,2024-01-28
1582,43417,4926,5,20.71,103.55,,17.93,USD,Delivered,Credit Card,Field Sales,2024-01-23,2024-01-24
1618,10169,7588,1,49.28,49.28,0.15,20.18,USD,Delivered,PayPal,Field Sales,2024-01-23,2024-01-28
2554,84575,9309,4,99.14,396.56,0.1,18.28,USD,Delivered,Credit Card,Online,2024-01-23,
3185,61633,6774,2,90.08,180.16,,8.7,USD,Delivered,Bank Transfer,Field Sales,2024-01-23,2024-01-29
3227,96319,7922,4,134.35,537.4,,9.95,USD,Delivered,Invoice,Marketplace,2024-01-23,2024-01-27
4756,83571,9029,2,96.49,192.98,,4.83,USD,Pending,PayPal,Field Sales,2024-01-23,2024-01-26
4952,50049,6855,1,195.88,195.88,,17.13,USD,Delivered,Credit Card,Partner,2024-01-23,
5244,18701,9309,4,118.41,473.64,,19.05,USD,Pending,Bank Transfer,Online,2024-01-23,2024-01-29
5366,21537,5713,1,108.71,108.71,0.05,17.47,USD,Delivered,PayPal,Online,2024-01-23,2024-01-24
5473,81582,1843,2,24.41,48.82,,1.38,USD,Shipped,Credit Card,Field Sales,2024-01-23,2024-01-30
5882,20142,2484,2,120.66,241.32,,17.01,USD,Pending,Bank Transfer,Marketplace,2024-01-23,2024-01-23
7848,42622,5597,2,59.91,119.82,0.1,25.74,USD,Delivered,Bank Transfer,Online,2024-01-23,2024-01-23
8007,78355,9309,2,102.36,204.72,,36.02,USD,Delivered,Credit Card,Partner,2024-01-23,2024-01-30
8895,96319,7294,2,137.89,275.78,,11.16,USD,Shipped,Credit Card,Field Sales,2024-01-23,
9058,37555,5478,1,76.66,76.66,0.05,4.28,USD,Delivered,Credit Card,Partner,2024-01-23,2024-01-26
9632,93966,3039,3,49.66,148.98,,26.12,USD,Delivered,PayPal,Field Sales,2024-01-23,2024-01-25
9647,66327,2484,2,23.58,47.16,0.1,34.71,USD,Pending,Bank Transfer,Field Sales,2024-01-23,2024-01-29
439,78355,8706,3,122.14,366.42,,7.78,USD,Delivered,Credit Card,Partner,2024-01-24,2024-01-27
495,47070,3039,2,92.82,185.64,,15.63,USD,Shipped,Credit Card,Online,2024-01-24,2024-01-27
514,38122,7095,3,96.6,289.8,,1.2,USD,Delivered,Credit Card,Online,2024-01-24,2024-01-26
731,14138,3039,2,47.13,94.26,0.15,23.05,USD,Delivered,PayPal,Partner,2024-01-24,2024-01-30
750,57651,5918,4,27.17,108.68,,3.58,USD,Cancelled,Bank Transfer,Online,2024-01-24,2024-01-25
2402,69665,8432,2,46.99,93.98,0.05,8.69,USD,Delivered,Credit Card,Field Sales,2024-01-24,2024-01-27
2895,40679,7095,3,85.92,257.76,,21.14,USD,Shipped,PayPal,Online,2024-01-24,2024-01-26
3791,22894,2484,2,160.13,320.26,,30.0,USD,Delivered,Bank Transfer,Field Sales,2024-01-24,2024-01-27
3848,46218,7426,3,14.04,42.12,0.15,27.11,USD,Pending,Credit Card,Online,2024-01-24,2024-01-25
4313,10525,4978,2,145.87,291.74,,1.97,USD,Shipped,PayPal,Online,2024-01-24,2024-01-29
4689,77097,7588,3,128.66,385.98,,12.42,USD,Delivered,Credit Card,Online,2024-01-24,2024-01-24
4990,15711,4978,1,7.07,7.07,,34.48,USD,Delivered,Invoice,Field Sales,2024-01-24,2024-01-30
5130,89204,3039,3,101.54,304.62,0.1,23.8,USD,Pending,Bank Transfer,Field Sales,2024-01-24,2024-01-28
5953,25404,1826,3,36.7,110.1,0.15,12.05,USD,Delivered,PayPal,Online,2024-01-24,2024-01-24
7950,87410,9309,4,155.21,620.84,,22.66,USD,Delivered,Credit Card,Online,2024-01-24,2024-01-27
8086,50895,3039,3,13.55,40.65,0.1,0.17,USD,Pending,Credit Card,Online,2024-01-24,2024-01-27
9394,76388,8008,4,15.23,60.92,0.1,31.17,USD,Shipped,PayPal,Field Sales,2024-01-24,2024-01-29
1636,77097,4185,2,98.88,197.76,0.15,4.78,USD,Shipped,Credit Card,Partner,2024-01-25,2024-01-31
1884,27252,4323,3,83.86,251.58,,22.71,USD,Shipped,Bank Transfer,Field Sales,2024-01-25,2024-01-31
1943,15711,3039,5,148.76,743.8,,21.15,USD,Delivered,PayPal,Marketplace,2024-01-25,2024-01-31
2124,43835,8432,1,53.96,53.96,,6.91,USD,Delivered,Bank Transfer,Field Sales,2024-01-25,2024-01-29
3762,23976,2147,5,81.44,407.2,0.1,19.05,USD,Delivered,Bank Transfer,Partner,2024-01-25,2024-02-01
3770,57269,1394,4,90.37,361.48,,9.59,USD,Delivered,Credit Card,Online,2024-01-25,2024-01-31
3797,41513,1394,4,50.11,200.44,0.15,0.2,USD,Delivered,Credit Card,Online,2024-01-25,2024-01-27
5057,11677,5918,2,13.94,27.88,,25.09,USD,Shipped,PayPal,Online,2024-01-25,2024-01-31
6970,64337,8682,2,100.77,201.54,,38.08,USD,Delivered,Bank Transfer,Partner,2024-01-25,2024-01-27
8164,15658,9735,4,43.15,172.6,,6.31,USD,Returned,PayPal,Online,2024-01-25,
9894,25689,5977,4,22.74,90.96,0.05,37.74,USD,Pending,PayPal,Online,2024-01-25,2024-02-01
270,52871,7922,1,103.95,103.95,0.1,27.47,USD,Shipped,Credit Card,Online,2024-01-26,2024-02-02
897,92066,7833,4,153.25,613.0,,9.41,USD,Delivered,PayPal,Field Sales,2024-01-26,2024-01-27
3546,24306,5597,4,194.3,777.2,0.05,26.32,USD,Returned,Bank Transfer,Partner,2024-01-26,2024-02-02
3830,68066,1798,3,60.4,181.2,0.05,27.26,USD,Shipped,Credit Card,Marketplace,2024-01-26,
7912,22894,2750,4,50.4,201.6,,37.72,USD,Pending,Credit Card,Online,2024-01-26,2024-01-31
8303,12773,9029,3,21.09,63.27,,6.01,USD,Pending,Bank Transfer,Field Sales,2024-01-26,2024-01-26
8319,69662,7588,5,80.39,401.95,,14.02,USD,Delivered,Credit Card,Marketplace,2024-01-26,2024-01-30
9888,41638,6774,2,153.99,307.98,0.2,38.88,USD,Delivered,Credit Card,Online,2024-01-26,2024-01-26
815,15658,5918,3,34.72,104.16,,30.28,USD,Delivered,Credit Card,Partner,2024-01-27,
909,14963,1798,2,98.91,197.82,0.05,34.96,USD,Cancelled,Bank Transfer,Online,2024-01-27,2024-01-30
1192,79661,7922,2,120.52,241.04,,37.67,USD,Delivered,Credit Card,Online,2024-01-27,2024-01-28
1750,14138,5713,3,40.5,121.5,,18.39,USD,Delivered,Bank Transfer,Online,2024-01-27,2024-01-29
2068,87410,4978,1,30.92,30.92,,7.57,USD,Delivered,PayPal,Field Sales,2024-01-27,2024-01-27
3584,35379,7833,5,92.3,461.5,0.05,6.04,USD,Cancelled,PayPal,Online,2024-01-27,2024-01-27
4152,96761,8432,1,221.63,221.63,0.05,32.45,USD,Delivered,Credit Card,Online,2024-01-27,2024-01-28
5072,10169,5478,3,86.86,260.58,0.2,21.8,USD,Returned,Credit Card,Online,2024-01-27,2024-01-31
5418,69255,9309,2,126.2,252.4,0.05,19.68,USD,Delivered,Bank Transfer,Online,2024-01-27,2024-01-27
5606,61633,2750,3,131.17,393.51,0.1,11.6,USD,Delivered,Credit Card,Online,2024-01-27,2024-01-29
6361,94818,2750,3,46.83,140.49,0.15,3.0,USD,Shipped,Credit Card,Online,2024-01-27,2024-01-30
7845,83571,1572,5,74.24,371.2,,3.6,USD,Returned,PayPal,Marketplace,2024-01-27,2024-01-30
8205,69665,7922,4,131.61,526.44,,31.2,USD,Shipped,Credit Card,Partner,2024-01-27,2024-02-02
9199,11677,9029,2,58.16,116.32,,13.84,USD,Delivered,Credit Card,Marketplace,2024-01-27,2024-02-03
9739,58298,1572,4,21.51,86.04,,32.29,USD,Pending,Bank Transfer,Online,2024-01-27,2024-01-27
316,55529,6673,4,73.08,292.32,,22.86,USD,Shipped,Bank Transfer,Online,2024-01-28,2024-02-03
1592,77571,4323,2,49.66,99.32,,14.28,USD,Delivered,Invoice,Online,2024-01-28,2024-01-30
2192,45548,4874,1,36.63,36.63,0.05,23.99,USD,Delivered,Credit Card,Field Sales,2024-01-28,2024-01-30
3193,77097,8682,1,24.78,24.78,,23.71,USD,Delivered,Credit Card,Online,2024-01-28,2024-02-02
4954,16643,4185,3,54.38,163.14,0.1,36.96,USD,Pending,Credit Card,Online,2024-01-28,2024-01-28
5239,76388,2750,5,137.02,685.1,,11.77,USD,Shipped,Bank Transfer,Online,2024-01-28,2024-01-31
6191,45548,2750,2,30.0,60.0,,35.28,USD,Delivered,Bank Transfer,Partner,2024-01-28,2024-01-28
6963,37555,4185,4,86.9,347.6,0.05,36.4,USD,Shipped,Invoice,Online,2024-01-28,2024-02-04
7422,79661,1394,2,78.97,157.94,0.15,24.73,USD,Delivered,Bank Transfer,Field Sales,2024-01-28,2024-02-02
7427,17966,9309,4,21.67,86.68,0.2,16.44,USD,Shipped,Bank Transfer,Online,2024-01-28,2024-01-30
9776,71410,2750,3,45.55,136.65,,37.17,USD,Shipped,Bank Transfer,Online,2024-01-28,2024-01-28
9798,21606,5918,4,50.49,201.96,,28.26,USD,Delivered,Credit Card,Online,2024-01-28,2024-01-28
142,31831,6673,1,6.22,6.22,0.1,2.16,USD,Shipped,Credit Card,Field Sales,2024-01-29,2024-01-31
1173,94930,4978,5,60.39,301.95,,3.23,USD,Cancelled,Credit Card,Online,2024-01-29,2024-02-01
1736,45999,5597,2,38.89,77.78,,5.6,USD,Delivered,Credit Card,Online,2024-01-29,2024-02-03
2191,86398,1394,1,83.08,83.08,,30.7,USD,Pending,Bank Transfer,Field Sales,2024-01-29,2024-02-03
2360,55529,7833,1,93.91,93.91,,12.52,USD,Cancelled,Credit Card,Online,2024-01-29,2024-01-31
3764,24366,5036,1,34.68,34.68,0.1,3.45,USD,Delivered,Credit Card,Online,2024-01-29,2024-01-29
3826,17966,2484,1,67.35,67.35,0.2,12.36,USD,Cancelled,PayPal,Partner,2024-01-29,
3911,22894,1394,2,35.91,71.82,0.1,16.18,USD,Delivered,PayPal,Partner,2024-01-29,2024-01-30
4054,43835,7294,5,221.99,1109.95,,21.34,USD,Shipped,Credit Card,Online,2024-01-29,2024-01-29
4565,38122,4978,1,106.93,106.93,0.1,36.63,USD,Returned,PayPal,Online,2024-01-29,2024-02-05
4585,76117,4273,4,27.78,111.12,,12.58,USD,Delivered,Credit Card,Field Sales,2024-01-29,2024-02-04
5140,65062,5977,4,87.96,351.84,0.1,22.57,USD,Delivered,Bank Transfer,Online,2024-01-29,2024-01-29
5975,89204,5597,5,7.49,37.45,0.15,10.15,USD,Cancelled,Credit Card,Online,2024-01-29,2024-02-01
6019,65365,8432,3,33.34,100.02,0.05,21.83,USD,Shipped,Invoice,Online,2024-01-29,2024-02-02
6118,57269,8682,2,149.46,298.92,,31.9,USD,Delivered,Bank Transfer,Online,2024-01-29,2024-02-04
6405,11677,9735,2,19.28,38.56,0.1,20.09,USD,Delivered,Credit Card,Online,2024-01-29,2024-02-05
7090,56165,8524,1,41.62,41.62,,20.5,USD,Cancelled,Bank Transfer,Online,2024-01-29,2024-02-01
7991,37988,2803,2,47.27,94.54,,33.56,USD,Delivered,Bank Transfer,Online,2024-01-29,2024-02-03
8590,94930,7294,5,14.82,74.1,0.05,28.78,USD,Pending,Bank Transfer,Field Sales,2024-01-29,2024-02-05
9501,25404,5893,3,55.64,166.92,0.15,30.48,USD,Delivered,PayPal,Online,2024-01-29,2024-02-01
9601,55065,1572,1,11.82,11.82,,26.4,USD,Returned,Credit Card,Online,2024-01-29,2024-01-31
9998,38746,7426,4,11.58,46.32,0.15,36.08,USD,Delivered,Bank Transfer,Online,2024-01-29,2024-01-30
392,43835,1394,4,20.72,82.88,0.1,4.94,USD,Shipped,Invoice,Field Sales,2024-01-30,2024-01-31
1489,66784,4323,1,91.58,91.58,,3.26,USD,Shipped,Credit Card,Partner,2024-01-30,2024-01-31
1910,78284,5036,4,86.28,345.12,,16.95,USD,Delivered,Credit Card,Online,2024-01-30,2024-02-05
2943,80714,7294,2,121.47,242.94,0.1,12.42,USD,Shipped,Bank Transfer,Online,2024-01-30,2024-02-02
3520,83571,2147,3,37.9,113.7,,8.34,USD,Delivered,Credit Card,Partner,2024-01-30,2024-02-03
3577,82955,1798,1,35.83,35.83,0.1,36.51,USD,Returned,Bank Transfer,Online,2024-01-30,2024-02-06
4159,17966,4874,4,40.98,163.92,,35.62,USD,Delivered,Credit Card,Online,2024-01-30,2024-02-06
4183,96046,8524,1,19.28,19.28,,26.77,USD,Delivered,Bank Transfer,Online,2024-01-30,2024-02-03
5584,34313,5918,5,43.88,219.4,0.15,39.77,USD,Delivered,PayPal,Online,2024-01-30,2024-02-03
5961,25879,1572,1,86.1,86.1,,26.94,USD,Shipped,Invoice,Marketplace,2024-01-30,2024-01-30
6169,58298,8706,5,60.29,301.45,0.1,13.82,USD,Shipped,Bank Transfer,Partner,2024-01-30,2024-02-04
7540,41638,7922,5,116.51,582.55,0.15,30.62,USD,Returned,Credit Card,Online,2024-01-30,2024-02-03
7693,78284,4185,3,25.18,75.54,,32.91,USD,Delivered,Credit Card,Marketplace,2024-01-30,2024-02-04
8482,77097,7833,2,216.39,432.78,,28.52,USD,Delivered,PayPal,Field Sales,2024-01-30,2024-02-02
9918,41513,7833,5,303.53,1517.65,,20.37,USD,Pending,Credit Card,Online,2024-01-30,2024-02-03
1677,99834,4978,2,53.02,106.04,0.15,12.0,USD,Pending,Credit Card,Partner,2024-01-31,2024-02-04
3174,45999,2803,5,61.96,309.8,0.05,11.47,USD,Delivered,Credit Card,Field Sales,2024-01-31,2024-02-02
3496,34313,6855,5,63.95,319.75,,14.56,USD,Delivered,Credit Card,Partner,2024-01-31,2024-02-04
3589,41513,5713,2,12.84,25.68,0.1,12.3,USD,Pending,Credit Card,Online,2024-01-31,2024-02-03
3633,88431,6774,3,73.41,220.23,0.2,11.94,USD,Shipped,Bank Transfer,Online,2024-01-31,2024-02-02
3969,31334,4185,3,37.23,111.69,0.05,7.17,USD,Delivered,Bank Transfer,Marketplace,2024-01-31,2024-02-03
4247,88431,7294,2,131.47,262.94,,0.86,USD,Delivered,Credit Card,Online,2024-01-31,
5590,18701,1572,3,77.61,232.83,,25.21,USD,Delivered,PayPal,Online,2024-01-31,2024-02-01
6558,94930,2636,2,166.99,333.98,,35.15,USD,Delivered,Bank Transfer,Online,2024-01-31,2024-02-07
7421,76388,7922,4,38.21,152.84,,9.49,USD,Delivered,Credit Card,Field Sales,2024-01-31,2024-02-02
9449,66784,7241,2,200.27,400.54,,16.86,USD,Delivered,PayPal,Online,2024-01-31,2024-02-05
9456,55065,5977,3,22.82,68.46,,1.8,USD,Delivered,Invoice,Online,2024-01-31,2024-02-07
9553,51659,8682,3,45.99,137.97,0.1,9.86,USD,Shipped,Credit Card,Online,2024-01-31,2024-02-02
973,41638,7294,1,65.04,65.04,,32.63,USD,Delivered,Bank Transfer,Online,2024-02-01,2024-02-06
2070,34313,4185,5,40.32,201.6,0.1,4.73,USD,Delivered,Credit Card,Partner,2024-02-01,2024-02-02
2188,38122,7588,3,54.85,164.55,,9.03,USD,Shipped,PayPal,Marketplace,2024-02-01,2024-02-03
2828,15658,2636,4,97.02,388.08,0.15,29.01,USD,Delivered,Bank Transfer,Online,2024-02-01,2024-02-02
3485,34313,9724,1,85.65,85.65,,11.96,USD,Pending,Credit Card,Partner,2024-02-01,2024-02-04
3615,76524,1572,2,139.34,278.68,,19.22,USD,Delivered,Bank Transfer,Marketplace,2024-02-01,2024-02-06
3763,89665,4273,2,14.08,28.16,0.05,17.16,USD,Delivered,Bank Transfer,Marketplace,2024-02-01,2024-02-02
3807,77188,1394,2,111.4,222.8,0.05,29.2,USD,Cancelled,Credit Card,Online,2024-02-01,2024-02-03
3973,92066,1572,1,100.25,100.25,,19.21,USD,Cancelled,Credit Card,Online,2024-02-01,2024-02-07
4005,38122,2484,5,91.06,455.3,,12.19,USD,Delivered,PayPal,Partner,2024-02-01,2024-02-08
4031,76388,2636,5,103.21,516.05,0.1,15.64,USD,Delivered,Credit Card,Online,2024-02-01,2024-02-06
4418,18688,8008,5,83.97,419.85,0.15,11.53,USD,Delivered,PayPal,Online,2024-02-01,2024-02-08
6743,37555,6774,1,14.23,14.23,0.1,18.89,USD,Delivered,PayPal,Online,2024-02-01,2024-02-04
7979,41638,7426,1,42.56,42.56,0.1,23.55,USD,Delivered,Credit Card,Partner,2024-02-01,2024-02-05
8505,92848,4185,4,194.86,779.44,,34.02,USD,Pending,Credit Card,Field Sales,2024-02-01,2024-02-07
9226,43835,4273,3,106.38,319.14,,1.36,USD,Delivered,Credit Card,Online,2024-02-01,2024-02-07
9825,43835,9724,2,73.03,146.06,0.15,28.47,USD,Pending,Bank Transfer,Partner,2024-02-01,2024-02-06
580,88729,5713,3,64.99,194.97,0.2,26.6,USD,Delivered,Bank Transfer,Partner,2024-02-02,2024-02-04
1168,50895,8432,3,101.43,304.29,,14.91,USD,Pending,Credit Card,Online,2024-02-02,2024-02-02
2289,34313,6673,1,68.29,68.29,0.1,33.19,USD,Delivered,Credit Card,Online,2024-02-02,2024-02-03
2550,68030,7816,4,32.53,130.12,,0.47,USD,Delivered,Credit Card,Online,2024-02-02,2024-02-04
3048,25879,7426,3,109.02,327.06,,35.55,USD,Delivered,Invoice,Partner,2024-02-02,2024-02-04
3390,82955,8970,2,21.34,42.68,0.2,11.24,USD,Cancelled,Bank Transfer,Online,2024-02-02,2024-02-05
3916,25162,2484,2,29.12,58.24,0.05,27.73,USD,Cancelled,Credit Card,Online,2024-02-02,2024-02-05
4299,94818,5713,5,35.86,179.3,0.05,10.94,USD,Delivered,Bank Transfer,Online,2024-02-02,2024-02-04
4881,50895,4185,3,26.58,79.74,,37.88,USD,Pending,Credit Card,Field Sales,2024-02-02,2024-02-03
4951,66335,2636,3,74.82,224.46,,21.1,USD,Shipped,Invoice,Partner,2024-02-02,2024-02-09
5084,32538,7095,4,40.35,161.4,0.1,10.77,USD,Delivered,Bank Transfer,Partner,2024-02-02,2024-02-04
6179,42933,7241,5,138.99,694.95,,17.92,USD,Delivered,Bank Transfer,Online,2024-02-02,2024-02-08
7949,84575,9735,4,57.78,231.12,0.05,36.21,USD,Delivered,Bank Transfer,Partner,2024-02-02,2024-02-05
8758,96319,9735,1,80.93,80.93,0.05,1.63,USD,Shipped,Credit Card,Marketplace,2024-02-02,2024-02-07
1061,84575,8706,1,58.43,58.43,0.05,36.91,USD,Delivered,Bank Transfer,Online,2024-02-03,2024-02-05
1309,15658,7922,3,106.71,320.13,,29.31,USD,Delivered,Bank Transfer,Field Sales,2024-02-03,2024-02-07
1469,24366,8008,3,104.34,313.02,0.05,12.72,USD,Shipped,Credit Card,Partner,2024-02-03,2024-02-09
2215,56165,5478,4,37.88,151.52,0.05,21.63,USD,Delivered,Credit Card,Online,2024-02-03,2024-02-05
3024,83735,1798,5,55.17,275.85,,20.32,USD,Delivered,Credit Card,Field Sales,2024-02-03,2024-02-03
3299,10525,9309,4,64.37,257.48,,28.11,USD,Delivered,Credit Card,Marketplace,2024-02-03,2024-02-03
3683,26022,9309,3,37.22,111.66,0.1,5.13,USD,Cancelled,PayPal,Online,2024-02-03,2024-02-06
3829,96761,5977,1,60.51,60.51,,39.91,USD,Pending,Invoice,Online,2024-02-03,2024-02-04
4129,92085,9735,2,97.99,195.98,,15.49,USD,Shipped,Credit Card,Online,2024-02-03,2024-02-04
4326,43417,7816,2,158.78,317.56,0.05,12.67,USD,Shipped,Bank Transfer,Online,2024-02-03,2024-02-07
6972,82805,1843,2,73.69,147.38,0.15,12.39,USD,Shipped,Bank Transfer,Marketplace,2024-02-03,2024-02-09
7393,84575,7426,4,57.34,229.36,,29.8,USD,Delivered,Bank Transfer,Field Sales,2024-02-03,2024-02-04
8901,96046,8524,4,41.23,164.92,0.1,32.15,USD,Delivered,Credit Card,Online,2024-02-03,2024-02-03
9271,12331,5893,2,210.99,421.98,,4.53,USD,Delivered,Credit Card,Online,2024-02-03,2024-02-09
1065,55604,4978,4,30.02,120.08,,31.12,USD,Delivered,Credit Card,Online,2024-02-04,2024-02-09
1107,34313,1826,2,15.87,31.74,,16.94,USD,Shipped,Bank Transfer,Online,2024-02-04,2024-02-06
1416,25404,9029,4,53.12,212.48,0.05,0.14,USD,Delivered,Credit Card,Field Sales,2024-02-04,2024-02-08
2378,13718,4978,1,41.35,41.35,0.05,7.38,USD,Delivered,Bank Transfer,Online,2024-02-04,2024-02-07
2776,69662,5713,4,54.59,218.36,,15.72,USD,Delivered,Credit Card,Online,2024-02-04,2024-02-08
2844,71410,7426,3,58.53,175.59,,38.29,USD,Delivered,Credit Card,Online,2024-02-04,2024-02-04
3079,45548,4273,4,57.1,228.4,,4.64,USD,Returned,Invoice,Online,2024-02-04,
3187,93970,5036,4,70.41,281.64,0.1,10.57,USD,Returned,Credit Card,Online,2024-02-04,
3715,50895,1572,5,49.8,249.0,,26.22,USD,Delivered,Credit Card,Online,2024-02-04,2024-02-11
5076,47070,5478,5,25.07,125.35,0.05,35.66,USD,Shipped,Credit Card,Partner,2024-02-04,
5386,40679,7241,3,80.74,242.22,0.05,31.89,USD,Delivered,PayPal,Online,2024-02-04,2024-02-10
5465,43417,4978,3,70.39,211.17,0.2,37.61,USD,Delivered,Credit Card,Online,2024-02-04,2024-02-10
5653,41638,7294,3,46.96,140.88,,29.35,USD,Cancelled,Credit Card,Online,2024-02-04,2024-02-07
6880,94930,2750,2,63.37,126.74,,4.51,USD,Delivered,Credit Card,Partner,2024-02-04,
8478,67161,1843,3,99.99,299.97,,36.46,USD,Delivered,Credit Card,Partner,2024-02-04,2024-02-09
9966,10169,1826,3,81.97,245.91,0.1,38.19,USD,Delivered,Invoice,Marketplace,2024-02-04,2024-02-06
125,80714,5597,5,41.89,209.45,0.1,3.04,USD,Delivered,Credit Card,Marketplace,2024-02-05,2024-02-06
868,42933,5918,1,116.77,116.77,,12.4,USD,Shipped,PayPal,Field Sales,2024-02-05,2024-02-06
1193,68066,4185,1,78.34,78.34,,39.25,USD,Delivered,Credit Card,Partner,2024-02-05,2024-02-07
1585,78284,7833,5,87.61,438.05,,22.63,USD,Pending,Bank Transfer,Field Sales,2024-02-05,2024-02-05
1796,77188,9724,3,151.44,454.32,,12.62,USD,Delivered,Credit Card,Online,2024-02-05,2024-02-12
2141,52871,8706,1,6.34,6.34,,11.29,USD,Delivered,Bank Transfer,Online,2024-02-05,2024-02-10
3068,93743,7833,4,66.46,265.84,0.05,24.06,USD,Shipped,Credit Card,Partner,2024-02-05,2024-02-10
